split_name,feature_setting,feature,group,correlation,monotonicity,robustness,total_score
cross_train_C1_C3_test_C2,selected_top60,h_wpt_l3_b6_rms,wavelet,0.5948879897000408,0.0990986690634145,0.9701994437889832,0.4341034068542845
cross_train_C1_C3_test_C2,selected_top60,v_spectral_entropy,frequency,0.6491806513929523,0.024939388044951966,0.9870333803720311,0.43326941895166005
cross_train_C1_C3_test_C2,selected_top60,v_wpt_l3_b2_rms,wavelet,0.5704230742157147,0.11928448212913094,0.9702153545369618,0.4299468654132059
cross_train_C1_C3_test_C2,selected_top60,h_wpt_l3_b2_rms,wavelet,0.6008227254239167,0.07959916699890068,0.9725493066064158,0.42950596017216025
cross_train_C1_C3_test_C2,selected_top60,h_wpt_l3_b8_energy_ratio,wavelet,0.6487096917929192,0.02594087295545787,0.9470320040037896,0.42943439547902174
cross_train_C1_C3_test_C2,selected_top60,h_wpt_l3_b4_rms,wavelet,0.6049620162025063,0.07371784558579894,0.9705913700952982,0.4290272833451026
cross_train_C1_C3_test_C2,selected_top60,v_wpt_l3_b7_rms,wavelet,0.5983889277068675,0.0795548358734207,0.9701617769844476,0.4280325759012468
cross_train_C1_C3_test_C2,selected_top60,h_wpt_l3_b5_rms,wavelet,0.6030727433101801,0.07220304422672548,0.9721250811113546,0.4276300974569157
cross_train_C1_C3_test_C2,selected_top60,v_wpt_l3_b5_rms,wavelet,0.5957286709473167,0.0802061271788087,0.975106603311938,0.4274574466763757
cross_train_C1_C3_test_C2,selected_top60,v_wpt_l3_b6_rms,wavelet,0.58679490845935,0.09017172020850431,0.9738745521937653,0.4268535975324533
cross_train_C1_C3_test_C2,selected_top60,v_band_energy_10k_nyquist,frequency,0.6018703356614536,0.0794803422103047,0.9395889481458819,0.42668619952943687
cross_train_C1_C3_test_C2,selected_top60,h_wpt_l3_b7_energy_ratio,wavelet,0.6341764426783945,0.03604551098088039,0.9517345418313123,0.4266798799146806
cross_train_C1_C3_test_C2,selected_top60,v_wpt_l3_b8_energy_ratio,wavelet,0.654399319427448,0.011993732570696608,0.9397802173423448,0.4259751744762371
cross_train_C1_C3_test_C2,selected_top60,v_wpt_l3_b8_rms,wavelet,0.5953237054784293,0.06762872574786831,0.9644944373823894,0.4211627867766009
cross_train_C1_C3_test_C2,selected_top60,v_band_energy_5k_10k,frequency,0.559895610956527,0.11402811101321744,0.9413638650553495,0.4196954363890854
cross_train_C1_C3_test_C2,selected_top60,v_spectral_centroid,frequency,0.607867151226939,0.03472808008079579,0.971813969595892,0.415006204605377
cross_train_C1_C3_test_C2,selected_top60,h_wpt_l3_b6_energy_ratio,wavelet,0.6157208316345317,0.02466316447371864,0.9607390859611189,0.41379959020286516
cross_train_C1_C3_test_C2,selected_top60,h_band_energy_5k_10k,frequency,0.5553977309039528,0.09952424050137429,0.9506781761668402,0.4125763792692102
cross_train_C1_C3_test_C2,selected_top60,h_wpt_l3_b3_rms,wavelet,0.5527399972140896,0.09868983789027586,0.9633507931527776,0.4121810130784329
cross_train_C1_C3_test_C2,selected_top60,h_wpt_l3_b3_energy_ratio,wavelet,0.6058455309116807,0.029269385129592845,0.9598145581675377,0.4106119753244313
cross_train_C1_C3_test_C2,selected_top60,h_wpt_l3_b1_rms,wavelet,0.5752000071906358,0.06331119796348275,0.9661013916406032,0.4095346219447713
cross_train_C1_C3_test_C2,selected_top60,h_wpt_l3_b8_rms,wavelet,0.5642756406659508,0.07589586938437508,0.9676892762407433,0.4092650957107998
cross_train_C1_C3_test_C2,selected_top60,h_spectral_entropy,frequency,0.604539181895191,0.019230811502548264,0.987541131302873,0.4087160286789021
cross_train_C1_C3_test_C2,selected_top60,v_band_ratio_10k_nyquist,frequency,0.5907530018723381,0.04385464017882508,0.9470644772372477,0.4076248047314239
cross_train_C1_C3_test_C2,selected_top60,h_wpt_l3_b7_rms,wavelet,0.5662585352461086,0.06633236412791385,0.9675780898531313,0.406420022259533
cross_train_C1_C3_test_C2,selected_top60,v_wpt_l3_b3_rms,wavelet,0.5358714442471881,0.0984657208911526,0.9724765364049126,0.4045696641205464
cross_train_C1_C3_test_C2,selected_top60,v_wpt_l3_b4_rms,wavelet,0.5575285038874717,0.05976352170850809,0.9749250455053402,0.4001621651776731
cross_train_C1_C3_test_C2,selected_top60,v_wpt_l3_b6_energy_ratio,wavelet,0.5775835642525972,0.03730124906307919,0.9579261792406198,0.3995048996755922
cross_train_C1_C3_test_C2,selected_top60,v_wav_cd1_energy,wavelet,0.5236340212066137,0.08753281107882349,0.9489424244117612,0.39172437747601235
cross_train_C1_C3_test_C2,selected_top60,v_wav_cd1_var,wavelet,0.5236091272037855,0.08536966965128669,0.9489466451186023,0.39084709597426764
cross_train_C1_C3_test_C2,selected_top60,h_peak_to_peak,time,0.5615786234597948,0.04062677591225165,0.9167141755847685,0.3887114396532749
cross_train_C1_C3_test_C2,selected_top60,v_wpt_l3_b6_energy,wavelet,0.5150658820813592,0.09017172020850431,0.941546081380572,0.38775623726213854
cross_train_C1_C3_test_C2,selected_top60,v_wpt_l3_b5_energy,wavelet,0.5210497495349979,0.0802061271788087,0.9478425156675309,0.38739157720577555
cross_train_C1_C3_test_C2,selected_top60,h_band_energy_10k_nyquist,frequency,0.5394590416491023,0.06705625643039011,0.9065358383623128,0.38720560723293845
cross_train_C1_C3_test_C2,selected_top60,h_max,time,0.5601325630950663,0.03420374067629614,0.8999471360864777,0.38374249142669936
cross_train_C1_C3_test_C2,selected_top60,h_wav_cd1_energy,wavelet,0.5026628184536737,0.09484002184328096,0.9402311501297866,0.3832905329771279
cross_train_C1_C3_test_C2,selected_top60,h_wpt_l3_b6_energy,wavelet,0.5013863463440135,0.0990986690634145,0.9285976857199034,0.3831924093693629
cross_train_C1_C3_test_C2,selected_top60,h_max_abs,time,0.5540373882552698,0.03837288842904207,0.9050718150227081,0.3828750310015226
cross_train_C1_C3_test_C2,selected_top60,h_wpt_l3_b5_energy,wavelet,0.5201940323391526,0.07220304422672548,0.9376761897729744,0.38274585283756396
cross_train_C1_C3_test_C2,selected_top60,v_wpt_l3_b8_energy,wavelet,0.526877417633181,0.06762872574786831,0.919280198845777,0.38241821900031553
cross_train_C1_C3_test_C2,selected_top60,h_energy,time,0.4802582268286149,0.1163494559158662,0.9465661847867691,0.3813255142593308
cross_train_C1_C3_test_C2,selected_top60,v_wpt_l3_b7_energy,wavelet,0.5118887423628408,0.0795548358734207,0.9340978835005036,0.381176093880839
cross_train_C1_C3_test_C2,selected_top60,v_wav_ca3_var,wavelet,0.5049856041549614,0.08708856627852243,0.9360628942845566,0.38093451801734535
cross_train_C1_C3_test_C2,selected_top60,h_spectral_energy,frequency,0.4802865102702853,0.11490402178777546,0.9453209188805591,0.3806369557383088
cross_train_C1_C3_test_C2,selected_top60,h_wav_cd1_var,wavelet,0.5026357985160482,0.0872266560615873,0.940220093588859,0.3802305710415449
cross_train_C2_C3_test_C1,selected_top30,v_band_ratio_2k_5k,frequency,0.6684299976340646,0.04706352955515601,0.9484356901977375,0.4478839796588685
cross_train_C2_C3_test_C1,selected_top30,v_band_energy_10k_nyquist,frequency,0.57834938608664,0.11614075949796608,0.9435004220997187,0.4299810390524783
cross_train_C2_C3_test_C1,selected_top30,h_abs_mean,time,0.5922726258343528,0.0880828412837901,0.9810660861538365,0.42947605804607614
cross_train_C2_C3_test_C1,selected_top30,h_wpt_l3_b7_energy_ratio,wavelet,0.645173650229769,0.02784262715511355,0.9483854393493705,0.428562419911867
cross_train_C2_C3_test_C1,selected_top30,h_wpt_l3_b2_rms,wavelet,0.5890306053860094,0.08968660607632699,0.9739807940736498,0.4277880245309005
cross_train_C2_C3_test_C1,selected_top30,v_wpt_l3_b2_rms,wavelet,0.5893015333135208,0.08770743561323309,0.9709039457674088,0.4268241354787945
cross_train_C2_C3_test_C1,selected_top30,h_wpt_l3_b1_rms,wavelet,0.593668346628385,0.08066141159886314,0.9656140075137363,0.4256601387051114
cross_train_C2_C3_test_C1,selected_top30,v_wpt_l3_b7_rms,wavelet,0.58048923259994,0.09185598284743338,0.9720983294993929,0.42419684238888267
cross_train_C2_C3_test_C1,selected_top30,h_wpt_l3_b4_rms,wavelet,0.5920657584590087,0.07714654752985882,0.9729324229900854,0.4241847405404564
cross_train_C2_C3_test_C1,selected_top30,h_rms,time,0.5908515848691542,0.07339646154198246,0.9809030606250744,0.42287468311387755
cross_train_C2_C3_test_C1,selected_top30,h_std,time,0.5908201756017512,0.07145704506066919,0.9809221352892203,0.4220851193540653
cross_train_C2_C3_test_C1,selected_top30,v_wpt_l3_b8_rms,wavelet,0.5740815820588412,0.09478164051922688,0.9648371480642586,0.4214371620435372
cross_train_C2_C3_test_C1,selected_top30,v_wpt_l3_b1_rms,wavelet,0.5906557835856943,0.07295947614705513,0.9636713686449072,0.4208788191161599
cross_train_C2_C3_test_C1,selected_top30,v_band_energy_5k_10k,frequency,0.5583137305829817,0.11670920504864213,0.9479480183127064,0.42063534914221834
cross_train_C2_C3_test_C1,selected_top30,v_abs_mean,time,0.5801800838392018,0.08030353276758159,0.9817413226652743,0.420385587293161
cross_train_C2_C3_test_C1,selected_top30,v_rms,time,0.5775616128361207,0.08308752769207356,0.9819158351257639,0.4202074010074662
cross_train_C2_C3_test_C1,selected_top30,v_std,time,0.5775478257534606,0.0804807611207518,0.9819368154509065,0.4191598988701217
cross_train_C2_C3_test_C1,selected_top30,h_wpt_l3_b6_energy_ratio,wavelet,0.6045469929840666,0.05031437277077483,0.9616712309046441,0.41856636869080766
cross_train_C2_C3_test_C1,selected_top30,v_wpt_l3_b7_energy_ratio,wavelet,0.6186455280187362,0.033450629223177826,0.9477218358691131,0.41747519928555055
cross_train_C2_C3_test_C1,selected_top30,h_wpt_l3_b6_rms,wavelet,0.5821488154263317,0.06985894525018076,0.9748155082041223,0.41649953663365036
cross_train_C2_C3_test_C1,selected_top30,h_wpt_l3_b5_rms,wavelet,0.5873253719563076,0.06341121876507529,0.9713057897032163,0.41615775245450554
cross_train_C2_C3_test_C1,selected_top30,v_wpt_l3_b6_rms,wavelet,0.5816302719664945,0.06914401707141657,0.9747527974824413,0.41594802256005803
cross_train_C2_C3_test_C1,selected_top30,h_band_ratio_2k_5k,frequency,0.6160984112775545,0.027162233910427182,0.9549380869529995,0.41440790789824805
cross_train_C2_C3_test_C1,selected_top30,v_band_ratio_5k_10k,frequency,0.6127547566598213,0.031015510856154678,0.9476298908906315,0.41354657176143567
cross_train_C2_C3_test_C1,selected_top30,v_wpt_l3_b5_rms,wavelet,0.5774723823767799,0.061510463938022064,0.9769257704599543,0.4110329538095942
cross_train_C2_C3_test_C1,selected_top30,v_wpt_l3_b8_energy_ratio,wavelet,0.6192747023821725,0.01971875918159524,0.9304905170191884,0.4105739065656432
cross_train_C2_C3_test_C1,selected_top30,v_wav_cd1_energy,wavelet,0.5366954727500293,0.11203943518754317,0.9571848908868577,0.4088819995387176
cross_train_C2_C3_test_C1,selected_top30,v_wav_cd1_var,wavelet,0.5366751717052916,0.11085366847706696,0.9571752699032301,0.40839658023379555
cross_train_C2_C3_test_C1,selected_top30,v_band_ratio_0_2k,frequency,0.5927739984278819,0.02923508864408307,0.9782484478860622,0.4059058794601804
cross_train_C2_C3_test_C1,selected_top30,h_band_energy_10k_nyquist,frequency,0.5572136864812214,0.07705809038319765,0.9491238088882936,0.40434246028271914
cross_train_C2_C3_test_C1,selected_top60,v_band_ratio_2k_5k,frequency,0.6684299976340646,0.04706352955515601,0.9484356901977375,0.4478839796588685
cross_train_C2_C3_test_C1,selected_top60,v_band_energy_10k_nyquist,frequency,0.57834938608664,0.11614075949796608,0.9435004220997187,0.4299810390524783
cross_train_C2_C3_test_C1,selected_top60,h_abs_mean,time,0.5922726258343528,0.0880828412837901,0.9810660861538365,0.42947605804607614
cross_train_C2_C3_test_C1,selected_top60,h_wpt_l3_b7_energy_ratio,wavelet,0.645173650229769,0.02784262715511355,0.9483854393493705,0.428562419911867
cross_train_C2_C3_test_C1,selected_top60,h_wpt_l3_b2_rms,wavelet,0.5890306053860094,0.08968660607632699,0.9739807940736498,0.4277880245309005
cross_train_C2_C3_test_C1,selected_top60,v_wpt_l3_b2_rms,wavelet,0.5893015333135208,0.08770743561323309,0.9709039457674088,0.4268241354787945
cross_train_C2_C3_test_C1,selected_top60,h_wpt_l3_b1_rms,wavelet,0.593668346628385,0.08066141159886314,0.9656140075137363,0.4256601387051114
cross_train_C2_C3_test_C1,selected_top60,v_wpt_l3_b7_rms,wavelet,0.58048923259994,0.09185598284743338,0.9720983294993929,0.42419684238888267
cross_train_C2_C3_test_C1,selected_top60,h_wpt_l3_b4_rms,wavelet,0.5920657584590087,0.07714654752985882,0.9729324229900854,0.4241847405404564
cross_train_C2_C3_test_C1,selected_top60,h_rms,time,0.5908515848691542,0.07339646154198246,0.9809030606250744,0.42287468311387755
cross_train_C2_C3_test_C1,selected_top60,h_std,time,0.5908201756017512,0.07145704506066919,0.9809221352892203,0.4220851193540653
cross_train_C2_C3_test_C1,selected_top60,v_wpt_l3_b8_rms,wavelet,0.5740815820588412,0.09478164051922688,0.9648371480642586,0.4214371620435372
cross_train_C2_C3_test_C1,selected_top60,v_wpt_l3_b1_rms,wavelet,0.5906557835856943,0.07295947614705513,0.9636713686449072,0.4208788191161599
cross_train_C2_C3_test_C1,selected_top60,v_band_energy_5k_10k,frequency,0.5583137305829817,0.11670920504864213,0.9479480183127064,0.42063534914221834
cross_train_C2_C3_test_C1,selected_top60,v_abs_mean,time,0.5801800838392018,0.08030353276758159,0.9817413226652743,0.420385587293161
cross_train_C2_C3_test_C1,selected_top60,v_rms,time,0.5775616128361207,0.08308752769207356,0.9819158351257639,0.4202074010074662
cross_train_C2_C3_test_C1,selected_top60,v_std,time,0.5775478257534606,0.0804807611207518,0.9819368154509065,0.4191598988701217
cross_train_C2_C3_test_C1,selected_top60,h_wpt_l3_b6_energy_ratio,wavelet,0.6045469929840666,0.05031437277077483,0.9616712309046441,0.41856636869080766
cross_train_C2_C3_test_C1,selected_top60,v_wpt_l3_b7_energy_ratio,wavelet,0.6186455280187362,0.033450629223177826,0.9477218358691131,0.41747519928555055
cross_train_C2_C3_test_C1,selected_top60,h_wpt_l3_b6_rms,wavelet,0.5821488154263317,0.06985894525018076,0.9748155082041223,0.41649953663365036
cross_train_C2_C3_test_C1,selected_top60,h_wpt_l3_b5_rms,wavelet,0.5873253719563076,0.06341121876507529,0.9713057897032163,0.41615775245450554
cross_train_C2_C3_test_C1,selected_top60,v_wpt_l3_b6_rms,wavelet,0.5816302719664945,0.06914401707141657,0.9747527974824413,0.41594802256005803
cross_train_C2_C3_test_C1,selected_top60,h_band_ratio_2k_5k,frequency,0.6160984112775545,0.027162233910427182,0.9549380869529995,0.41440790789824805
cross_train_C2_C3_test_C1,selected_top60,v_band_ratio_5k_10k,frequency,0.6127547566598213,0.031015510856154678,0.9476298908906315,0.41354657176143567
cross_train_C2_C3_test_C1,selected_top60,v_wpt_l3_b5_rms,wavelet,0.5774723823767799,0.061510463938022064,0.9769257704599543,0.4110329538095942
cross_train_C2_C3_test_C1,selected_top60,v_wpt_l3_b8_energy_ratio,wavelet,0.6192747023821725,0.01971875918159524,0.9304905170191884,0.4105739065656432
cross_train_C2_C3_test_C1,selected_top60,v_wav_cd1_energy,wavelet,0.5366954727500293,0.11203943518754317,0.9571848908868577,0.4088819995387176
cross_train_C2_C3_test_C1,selected_top60,v_wav_cd1_var,wavelet,0.5366751717052916,0.11085366847706696,0.9571752699032301,0.40839658023379555
cross_train_C2_C3_test_C1,selected_top60,v_band_ratio_0_2k,frequency,0.5927739984278819,0.02923508864408307,0.9782484478860622,0.4059058794601804
cross_train_C2_C3_test_C1,selected_top60,h_band_energy_10k_nyquist,frequency,0.5572136864812214,0.07705809038319765,0.9491238088882936,0.40434246028271914
cross_train_C2_C3_test_C1,selected_top60,h_band_ratio_0_2k,frequency,0.5955704049436006,0.025530751536883403,0.963318621989842,0.40432936528553787
cross_train_C2_C3_test_C1,selected_top60,h_wpt_l3_b7_rms,wavelet,0.5702378447562866,0.04930286392219127,0.9747921121454473,0.4023192791615645
cross_train_C2_C3_test_C1,selected_top60,h_band_ratio_5k_10k,frequency,0.5836797350784679,0.0320977284747655,0.9577839082859007,0.40045734975773023
cross_train_C2_C3_test_C1,selected_top60,h_peak_to_peak,time,0.5666635743835475,0.053391323437794055,0.9432729975365921,0.3990156163205506
cross_train_C2_C3_test_C1,selected_top60,h_spectral_entropy,frequency,0.5681348562253509,0.038161656102445436,0.9828447377948588,0.3976165643331395
cross_train_C2_C3_test_C1,selected_top60,h_wpt_l3_b3_rms,wavelet,0.5746935203237069,0.03417229503232287,0.9633752758282583,0.3973532057576084
cross_train_C2_C3_test_C1,selected_top60,h_wpt_l3_b8_rms,wavelet,0.5620280253724879,0.04730609734216691,0.9711932379592305,0.3970557754190337
cross_train_C2_C3_test_C1,selected_top60,h_band_energy_5k_10k,frequency,0.5458995258777218,0.06768784697234825,0.962655743402775,0.3962904760680777
cross_train_C2_C3_test_C1,selected_top60,v_wpt_l3_b4_rms,wavelet,0.5397718235989212,0.07165897313827689,0.9766152504057988,0.39621102609535125
cross_train_C2_C3_test_C1,selected_top60,v_wpt_l3_b7_energy,wavelet,0.5281488341188011,0.09185598284743338,0.9444241979329135,0.3952592299916653
cross_train_C2_C3_test_C1,selected_top60,v_peak_to_peak,time,0.559341501766906,0.052285831045212554,0.9453257185422007,0.39511765515575814
cross_train_C2_C3_test_C1,selected_top60,v_wpt_l3_b8_energy,wavelet,0.527686734563418,0.09478164051922688,0.9300353903553631,0.39475956252493605
cross_train_C2_C3_test_C1,selected_top60,v_wpt_l3_b3_rms,wavelet,0.5536294026586086,0.049525138333592386,0.9727064735892305,0.3938954040216643
cross_train_C2_C3_test_C1,selected_top60,v_min,time,0.5584594566534915,0.0539464081913236,0.9301986836993867,0.3938281599732139
cross_train_C2_C3_test_C1,selected_top60,v_wav_cd3_var,wavelet,0.5183623049599515,0.09453828551034482,0.942221800124112,0.3912186466965249
cross_train_C2_C3_test_C1,selected_top60,v_max_abs,time,0.5562297765797268,0.04645019759409119,0.9370711725446501,0.3904020845819649
cross_train_C2_C3_test_C1,selected_top60,h_max,time,0.5632659509208072,0.03647639646853652,0.9282050735714144,0.38904404140495963
cross_train_C2_C3_test_C1,selected_top60,h_wpt_l3_b1_energy,wavelet,0.5269682582013213,0.08066141159886314,0.9315014350474843,0.38889883724495433
cross_train_C2_C3_test_C1,selected_top60,h_wav_ca3_energy,wavelet,0.5269682582013213,0.08066141159886314,0.9315014350474843,0.38889883724495433
cross_train_C2_C3_test_C1,selected_top60,v_wav_cd3_energy,wavelet,0.5186123516290624,0.08770743561323309,0.9420770593963,0.3885968559994544
cross_train_C2_C3_test_C1,selected_top60,v_wpt_l3_b2_energy,wavelet,0.5186123516290624,0.08770743561323309,0.9420770593963,0.3885968559994544
cross_train_C2_C3_test_C1,selected_top60,v_max,time,0.5525386970659215,0.04761859913059946,0.9320305537273526,0.3885198435579358
cross_train_C2_C3_test_C1,selected_top60,h_max_abs,time,0.5606992505054805,0.03574382144006408,0.932067979900217,0.38785395181878757
cross_train_C2_C3_test_C1,selected_top60,v_spectral_energy,frequency,0.5144936433426146,0.08377143189880386,0.9634531304398477,0.3871007074748136
cross_train_C2_C3_test_C1,selected_top60,v_energy,time,0.5144798086399631,0.08308752769207356,0.9636263075975685,0.38683754615656785
cross_train_C2_C3_test_C1,selected_top60,v_wpt_l3_b6_energy,wavelet,0.5273384599148694,0.06914401707141657,0.9496924731535639,0.3862960841013577
cross_train_C2_C3_test_C1,selected_top60,h_wav_ca3_var,wavelet,0.526856019054076,0.0696013983248426,0.9331576069048545,0.3845843295474605
cross_train_C2_C3_test_C1,selected_top60,v_spectral_entropy,frequency,0.5288807764747239,0.05073424117751228,0.9834108060231541,0.3830751653106823
cross_train_C2_C3_test_C1,selected_top60,v_wpt_l3_b1_energy,wavelet,0.5209646263933234,0.07295947614705513,0.9260869712397128,0.382274800779455
cross_train_C2_C3_test_C1,selected_top60,v_wav_ca3_energy,wavelet,0.5209646263933234,0.07295947614705513,0.9260869712397128,0.382274800779455
